Accused_ID,Accused_Name,Gender,Age,Address,Contact_No,Nationality,Status,Created_At
12745,Suresh Shah,Male,34,"891, Patel Colony, Lucknow",+91-9130073901,Indian,At Large,2021-07-16
12746,Neha Bose,Female,64,"794, Patel Colony, Varanasi",+91-8716718739,Indian,Convicted,2020-12-15
12747,Sanjay Gupta,Male,29,"68, Nehru Street, Nagpur",+91-8998771766,Indian,Arrested,2022-02-13
12748,Rani Pandey,Female,57,"229, Nehru Street, Delhi",+91-9336819649,Indian,At Large,2019-09-04
12749,Padma Gupta,Female,30,"288, Shivaji Marg, Delhi",+91-8444220585,Indian,Convicted,2019-05-28
12750,Suresh Iyer,Male,33,"417, Nehru Street, Kanpur",+91-8165010120,Indian,Absconding,2021-04-10
12751,Anita Bose,Female,47,"582, Nehru Street, Nashik",+91-8929520450,Indian,At Large,2022-11-18
12752,Amit Mehta,Male,64,"617, Patel Colony, Ludhiana",+91-7693335723,Indian,Absconding,2019-03-15
12753,Ravi Joshi,Male,46,"109, Nehru Street, Srinagar",+91-7007541931,Indian,Acquitted,2019-06-10
12754,Suresh Shah,Male,20,"194, Nehru Street, Indore",+91-9689423957,Indian,Arrested,2019-06-08
12755,Meena Bose,Female,40,"998, Nehru Street, Patna",+91-9389034139,Nepali,Convicted,2023-11-16
12756,Rekha Mishra,Female,63,"891, Patel Colony, Ahmedabad",+91-7663022983,Indian,Arrested,2019-05-13
12757,Arun Gupta,Male,38,"732, Shivaji Marg, Kolkata",+91-9977946262,Nepali,At Large,2022-08-25
12758,Deepak Sharma,Male,35,"838, Patel Colony, Thane",+91-8037575854,Indian,At Large,2020-02-14
12759,Geeta Mehta,Female,37,"667, Nehru Street, Bhopal",+91-8070737314,Indian,Arrested,2021-10-30
12760,Rajesh Gupta,Male,47,"120, Nehru Street, Nashik",+91-8696629360,Indian,Acquitted,2021-09-18
12761,Rani Patel,Female,64,"125, MG Road, Varanasi",+91-7948656520,Indian,Absconding,2019-11-19
12762,Pooja Bose,Female,33,"714, Shivaji Marg, Bangalore",+91-7004112477,Indian,At Large,2021-04-07
12763,Geeta Reddy,Female,24,"105, MG Road, Srinagar",+91-8615489462,Indian,Convicted,2023-08-18
12764,Rahul Bose,Male,18,"439, Gandhi Nagar, Kalyan",+91-9706777011,Indian,At Large,2021-10-06
12765,Nisha Mishra,Female,61,"806, MG Road, Bhopal",+91-7078730991,Indian,Arrested,2022-09-11
12766,Deepak Iyer,Male,37,"632, Nehru Street, Rajkot",+91-8174357476,Indian,Convicted,2022-11-25
12767,Girish Tiwari,Male,63,"94, Patel Colony, Mumbai",+91-8575733630,Indian,At Large,2023-11-24
12768,Anjali Pillai,Female,49,"61, Nehru Street, Kolkata",+91-8416877937,Indian,Absconding,2021-02-23
12769,Kavita Rao,Female,27,"385, Shivaji Marg, Vasai",+91-9775469362,Indian,Acquitted,2021-11-09
12770,Usha Mishra,Female,41,"714, Gandhi Nagar, Faridabad",+91-8129522926,Indian,Arrested,2020-09-06
12771,Amit Joshi,Male,25,"516, Shivaji Marg, Lucknow",+91-8147657781,Indian,Absconding,2023-08-01
12772,Ajay Patel,Male,46,"779, Patel Colony, Ahmedabad",+91-7173174476,Indian,Arrested,2023-08-13
12773,Rajesh Mishra,Male,59,"845, Gandhi Nagar, Hyderabad",+91-7795435345,Indian,At Large,2019-10-10
12774,Pooja Pandey,Female,43,"342, Nehru Street, Hyderabad",+91-8111730033,Indian,Arrested,2019-02-02
12775,Nisha Verma,Female,44,"707, Gandhi Nagar, Jaipur",+91-8333036818,Indian,Acquitted,2019-07-24
12776,Nisha Rao,Female,53,"837, Shivaji Marg, Lucknow",+91-8456723204,Indian,Convicted,2022-01-22
12777,Asha Singh,Female,34,"568, Patel Colony, Bhopal",+91-7973959667,Pakistani,Convicted,2022-12-22
12778,Rahul Verma,Male,18,"268, Gandhi Nagar, Faridabad",+91-7982901496,Indian,Arrested,2023-04-30
12779,Sanjay Reddy,Male,37,"578, Nehru Street, Jaipur",+91-8928374553,Indian,At Large,2019-12-12
12780,Asha Singh,Female,23,"255, Nehru Street, Agra",+91-7778371449,Indian,Arrested,2019-06-04
12781,Ravi Kumar,Male,21,"514, Gandhi Nagar, Kalyan",+91-9228673495,Indian,At Large,2020-11-23
12782,Padma Reddy,Female,65,"131, Gandhi Nagar, Thane",+91-7646919803,Indian,Convicted,2021-10-20
12783,Ajay Rao,Male,36,"556, Gandhi Nagar, Vasai",+91-9071239359,Indian,Convicted,2023-12-19
12784,Priya Iyer,Female,58,"637, Patel Colony, Vasai",+91-9708783105,Indian,Acquitted,2022-12-12
12785,Meena Joshi,Female,43,"846, Gandhi Nagar, Bhopal",+91-9212672080,Indian,Absconding,2020-03-23
12786,Suresh Chopra,Male,46,"979, Shivaji Marg, Meerut",+91-7027300024,Indian,At Large,2021-09-06
12787,Anjali Mehta,Female,45,"205, Shivaji Marg, Kanpur",+91-7705123715,Indian,Absconding,2022-08-10
12788,Rahul Mishra,Male,49,"682, Nehru Street, Rajkot",+91-7409631606,Indian,Convicted,2021-01-07
12789,Rani Pandey,Female,20,"806, Nehru Street, Ahmedabad",+91-7522109683,Indian,Absconding,2023-09-11
12790,Rahul Patel,Male,29,"840, Patel Colony, Srinagar",+91-8990393602,Indian,At Large,2023-03-19
12791,Harish Chopra,Male,63,"278, Gandhi Nagar, Nagpur",+91-8761310408,Indian,At Large,2020-04-05
12792,Neha Chopra,Female,45,"340, Nehru Street, Rajkot",+91-7636970433,Indian,Acquitted,2022-02-28
12793,Rajesh Shah,Male,44,"680, MG Road, Ghaziabad",+91-7207498011,Bangladeshi,Convicted,2022-07-13
12794,Kavita Patel,Female,28,"812, Gandhi Nagar, Pune",+91-7169693445,Indian,At Large,2023-01-30
12795,Ravi Shah,Male,62,"954, Shivaji Marg, Meerut",+91-9329207824,Indian,Convicted,2023-12-12
12796,Kavita Kumar,Female,53,"236, Patel Colony, Ghaziabad",+91-9454922803,Indian,Arrested,2022-09-10
12797,Kavita Shah,Female,46,"105, MG Road, Ahmedabad",+91-8809528548,Bangladeshi,Convicted,2019-09-25
12798,Sunita Rao,Female,32,"150, Shivaji Marg, Kalyan",+91-8985067163,Indian,Arrested,2023-10-20
12799,Harish Gupta,Male,46,"845, MG Road, Rajkot",+91-9843761604,Indian,At Large,2019-06-10
12800,Sunita Patel,Female,60,"805, Gandhi Nagar, Kanpur",+91-9356499858,Indian,Convicted,2021-03-18
12801,Sunita Patel,Female,45,"498, MG Road, Rajkot",+91-7111668033,Indian,Convicted,2019-04-08
12802,Neha Mishra,Female,63,"166, Shivaji Marg, Kolkata",+91-8552413981,Indian,Acquitted,2023-10-06
12803,Sanjay Gupta,Male,65,"470, MG Road, Faridabad",+91-9462903623,Indian,Convicted,2023-08-11
12804,Neha Iyer,Female,43,"649, Nehru Street, Kalyan",+91-8511363017,Indian,Arrested,2022-12-03
12805,Anita Chopra,Female,25,"375, Patel Colony, Nashik",+91-9469990162,Indian,Absconding,2022-04-04
12806,Ravi Joshi,Male,42,"330, Gandhi Nagar, Varanasi",+91-8207968100,Indian,At Large,2020-01-26
12807,Rekha Gupta,Female,32,"564, Gandhi Nagar, Agra",+91-7731967531,Indian,Arrested,2019-05-23
12808,Vinod Bose,Male,63,"11, Shivaji Marg, Agra",+91-9298698579,Indian,Absconding,2020-02-25
12809,Neha Rao,Female,37,"544, Nehru Street, Varanasi",+91-7173294678,Indian,Acquitted,2021-11-13
12810,Pradeep Sharma,Male,39,"379, Shivaji Marg, Thane",+91-8027052911,Pakistani,Acquitted,2023-01-04
12811,Sunita Kumar,Female,57,"895, MG Road, Bhopal",+91-7205919931,Indian,Absconding,2023-08-14
12812,Rahul Verma,Male,44,"646, Gandhi Nagar, Chennai",+91-7063484301,Indian,Arrested,2020-11-28
12813,Pooja Shah,Female,25,"169, Nehru Street, Visakhapatnam",+91-8839494325,Indian,Absconding,2021-11-25
12814,Radha Mishra,Female,44,"60, Gandhi Nagar, Chennai",+91-7694586906,Indian,At Large,2021-07-08
12815,Nitin Kumar,Male,61,"581, Shivaji Marg, Meerut",+91-7447082756,Indian,Absconding,2020-06-11
12816,Padma Chopra,Female,23,"422, Nehru Street, Nagpur",+91-9509016998,Indian,Arrested,2021-02-02
12817,Pooja Tiwari,Female,52,"281, Nehru Street, Indore",+91-7076575547,Indian,Convicted,2023-11-12
12818,Sunil Reddy,Male,52,"519, Gandhi Nagar, Meerut",+91-9131767980,Indian,Convicted,2022-09-27
12819,Priya Bose,Female,35,"660, Patel Colony, Ghaziabad",+91-8100205233,Bangladeshi,Absconding,2021-03-25
12820,Rani Nair,Female,34,"405, Nehru Street, Patna",+91-8354267830,Indian,Convicted,2019-07-10
12821,Deepak Iyer,Male,62,"371, MG Road, Kolkata",+91-9768400834,Indian,At Large,2020-09-09
12822,Lakshmi Patel,Female,38,"70, Patel Colony, Meerut",+91-9736069530,Indian,Arrested,2023-11-18
12823,Rekha Nair,Female,38,"100, Patel Colony, Delhi",+91-7620316349,Indian,Convicted,2021-06-21
12824,Sunil Chopra,Male,59,"935, Patel Colony, Delhi",+91-7240887822,Indian,Acquitted,2023-12-05
12825,Usha Rao,Female,56,"33, Patel Colony, Ghaziabad",+91-8159304376,Indian,Acquitted,2022-03-16
12826,Radha Iyer,Female,44,"222, Shivaji Marg, Lucknow",+91-9881826316,Indian,Convicted,2021-11-09
12827,Rahul Mishra,Male,34,"840, MG Road, Mumbai",+91-9553990879,Indian,Acquitted,2020-01-27
12828,Radha Kumar,Female,44,"461, Gandhi Nagar, Surat",+91-8952301919,Indian,Acquitted,2023-04-14
12829,Geeta Mehta,Female,53,"492, Gandhi Nagar, Kolkata",+91-7192778308,Nepali,Absconding,2022-12-12
12830,Anjali Pillai,Female,26,"454, Nehru Street, Pune",+91-9730696527,Indian,Absconding,2021-04-19
12831,Meena Mehta,Female,44,"144, Gandhi Nagar, Thane",+91-9828904315,Indian,Acquitted,2021-08-06
12832,Asha Bose,Female,23,"866, Gandhi Nagar, Ahmedabad",+91-7002189121,Indian,Convicted,2021-01-23
12833,Geeta Reddy,Female,22,"179, MG Road, Mumbai",+91-8729893890,Indian,Acquitted,2019-01-28
12834,Pradeep Reddy,Male,38,"161, Shivaji Marg, Vasai",+91-7917723339,Indian,Absconding,2022-11-29
12835,Rekha Nair,Female,53,"903, Gandhi Nagar, Kanpur",+91-7875700537,Indian,At Large,2023-09-24
12836,Pradeep Shah,Male,62,"468, Nehru Street, Visakhapatnam",+91-8211065745,Indian,Convicted,2023-08-26
12837,Sunil Reddy,Male,64,"866, Patel Colony, Visakhapatnam",+91-7676411946,Indian,Absconding,2023-03-08
12838,Kavita Rao,Female,23,"41, Gandhi Nagar, Hyderabad",+91-7896525418,Indian,Convicted,2021-12-28
12839,Deepak Reddy,Male,24,"374, Shivaji Marg, Meerut",+91-7161885507,Sri Lankan,Absconding,2023-04-15
12840,Radha Pillai,Female,27,"755, MG Road, Chennai",+91-9342895096,Indian,Convicted,2019-01-21
12841,Harish Kumar,Male,34,"546, Patel Colony, Delhi",+91-9801261575,Indian,Arrested,2023-04-14
12842,Radha Pandey,Female,24,"243, Patel Colony, Nagpur",+91-8717649210,Indian,Acquitted,2020-03-28
12843,Vinod Sharma,Male,61,"37, Nehru Street, Thane",+91-8833567903,Indian,Convicted,2021-12-13
12844,Deepak Singh,Male,25,"830, Gandhi Nagar, Bhopal",+91-7065972345,Indian,At Large,2020-10-24
12845,Ravi Pillai,Male,34,"646, Patel Colony, Varanasi",+91-7130783756,Indian,At Large,2019-08-08
12846,Vikram Das,Male,38,"2, Patel Colony, Indore",+91-8332451197,Bangladeshi,Absconding,2023-01-23
12847,Harish Iyer,Male,63,"886, Shivaji Marg, Rajkot",+91-9190009401,Indian,Convicted,2021-07-27
12848,Rajesh Pandey,Male,56,"220, Shivaji Marg, Chennai",+91-7683922018,Indian,Convicted,2021-03-03
12849,Asha Mishra,Female,59,"927, MG Road, Indore",+91-8572542711,Indian,Acquitted,2020-06-19
12850,Geeta Joshi,Female,54,"130, Shivaji Marg, Hyderabad",+91-7082300138,Indian,Absconding,2023-04-12
12851,Nisha Mehta,Female,33,"627, Gandhi Nagar, Faridabad",+91-8164079453,Indian,Arrested,2021-09-06
12852,Nisha Mishra,Female,38,"757, Nehru Street, Srinagar",+91-8118659115,Indian,Acquitted,2022-07-16
12853,Asha Nair,Female,55,"884, Shivaji Marg, Lucknow",+91-8872971708,Indian,Acquitted,2019-10-15
12854,Girish Patel,Male,58,"951, MG Road, Kanpur",+91-7789593750,Indian,Absconding,2020-02-10
12855,Meena Rao,Female,18,"618, Nehru Street, Faridabad",+91-8074012854,Indian,Convicted,2019-06-17
12856,Lakshmi Rao,Female,48,"475, Gandhi Nagar, Surat",+91-9690337807,Indian,Acquitted,2021-09-05
12857,Rajesh Rao,Male,19,"331, MG Road, Kolkata",+91-8858573666,Pakistani,Convicted,2022-08-30
12858,Lakshmi Verma,Female,18,"948, MG Road, Agra",+91-8902989242,Indian,Absconding,2022-03-26
12859,Lakshmi Bose,Female,40,"88, Gandhi Nagar, Nashik",+91-8146282589,Indian,Absconding,2022-12-29
12860,Manoj Kumar,Male,26,"70, Gandhi Nagar, Agra",+91-9020686676,Indian,Absconding,2020-10-07
12861,Sunil Reddy,Male,26,"780, MG Road, Kanpur",+91-7775275235,Indian,At Large,2021-12-19
12862,Rajesh Gupta,Male,38,"688, Nehru Street, Visakhapatnam",+91-9334896514,Indian,Acquitted,2020-11-22
12863,Neha Sharma,Female,46,"310, Nehru Street, Srinagar",+91-7485164789,Nepali,Convicted,2023-08-16
12864,Rani Verma,Female,37,"697, Shivaji Marg, Bangalore",+91-9547938828,Indian,Convicted,2023-09-16
12865,Rajesh Pandey,Male,45,"743, Gandhi Nagar, Ludhiana",+91-7606756056,Indian,Arrested,2023-05-24
12866,Anjali Iyer,Female,46,"232, Patel Colony, Faridabad",+91-7397638931,Indian,Acquitted,2019-06-23
12867,Nitin Pandey,Male,43,"177, MG Road, Meerut",+91-8007781349,Indian,Absconding,2020-03-17
12868,Sunita Reddy,Female,35,"322, Patel Colony, Nagpur",+91-7211926139,Indian,Convicted,2021-02-23
12869,Ravi Rao,Male,28,"708, Nehru Street, Ahmedabad",+91-8743748760,Indian,Acquitted,2019-08-07
12870,Usha Patel,Female,48,"731, Patel Colony, Patna",+91-8852056448,Indian,Arrested,2020-02-10
12871,Harish Kumar,Male,48,"70, Nehru Street, Lucknow",+91-7032185570,Nepali,Convicted,2019-11-02
12872,Divya Iyer,Female,18,"576, Nehru Street, Lucknow",+91-9473896095,Indian,Acquitted,2023-08-16
12873,Geeta Reddy,Female,39,"221, MG Road, Ludhiana",+91-9917834049,Indian,Acquitted,2020-09-29
12874,Vinod Kumar,Male,53,"642, Nehru Street, Srinagar",+91-8268508057,Indian,Absconding,2023-08-14
12875,Anjali Tiwari,Female,31,"835, Shivaji Marg, Hyderabad",+91-7328650122,Indian,Arrested,2021-08-13
12876,Sushma Mehta,Female,43,"73, Patel Colony, Bangalore",+91-8632018518,Sri Lankan,Absconding,2020-01-30
12877,Pradeep Mishra,Male,48,"566, MG Road, Indore",+91-7261379153,Indian,At Large,2022-03-02
12878,Deepak Das,Male,56,"55, Gandhi Nagar, Lucknow",+91-9770698508,Indian,Acquitted,2022-02-14
12879,Divya Nair,Female,31,"834, Shivaji Marg, Hyderabad",+91-8510435732,Indian,Absconding,2023-09-13
12880,Nitin Shah,Male,60,"330, Shivaji Marg, Bhopal",+91-8744704039,Indian,Arrested,2023-03-30
12881,Nisha Das,Female,54,"757, Gandhi Nagar, Bangalore",+91-9978819069,Indian,Convicted,2020-03-19
12882,Rekha Gupta,Female,59,"884, Patel Colony, Bhopal",+91-7659695182,Indian,At Large,2019-08-22
12883,Lakshmi Singh,Female,19,"70, MG Road, Visakhapatnam",+91-7881845193,Indian,Convicted,2023-04-27
12884,Ravi Pillai,Male,46,"855, MG Road, Kanpur",+91-8480299942,Indian,Absconding,2019-08-17
12885,Ajay Mehta,Male,45,"700, Patel Colony, Kanpur",+91-7935538995,Nepali,Absconding,2021-01-17
12886,Sunil Nair,Male,46,"497, Gandhi Nagar, Surat",+91-7694640499,Indian,At Large,2020-02-04
12887,Rajesh Reddy,Male,31,"498, Gandhi Nagar, Bangalore",+91-9892517091,Indian,Arrested,2022-02-12
12888,Rekha Sharma,Female,45,"942, Gandhi Nagar, Mumbai",+91-8127914096,Indian,At Large,2020-09-28
12889,Girish Kumar,Male,60,"358, Nehru Street, Lucknow",+91-7600644394,Indian,Absconding,2021-04-12
12890,Rahul Chopra,Male,57,"226, Shivaji Marg, Kalyan",+91-7212186441,Indian,Acquitted,2022-11-05
12891,Harish Patel,Male,36,"23, MG Road, Ghaziabad",+91-9429536666,Indian,Convicted,2020-08-22
12892,Nitin Patel,Male,46,"116, Gandhi Nagar, Rajkot",+91-8997695355,Indian,Arrested,2019-09-14
12893,Anjali Mehta,Female,39,"560, Patel Colony, Pune",+91-8088728919,Indian,Convicted,2022-12-27
12894,Nisha Pillai,Female,54,"216, Shivaji Marg, Lucknow",+91-8923117795,Indian,Acquitted,2023-08-10
12895,Amit Das,Male,22,"801, Gandhi Nagar, Patna",+91-9838526395,Indian,Acquitted,2023-09-27
12896,Ajay Gupta,Male,57,"1, Shivaji Marg, Bhopal",+91-7730776732,Indian,Arrested,2020-04-11
12897,Padma Das,Female,46,"762, Patel Colony, Meerut",+91-8480893118,Indian,Arrested,2021-04-05
12898,Manoj Gupta,Male,54,"117, MG Road, Nagpur",+91-8646544926,Nepali,Absconding,2022-04-05
12899,Rajesh Pandey,Male,26,"408, MG Road, Indore",+91-7184242868,Indian,Acquitted,2023-04-24
12900,Manoj Pandey,Male,21,"996, Patel Colony, Kalyan",+91-7200711862,Indian,At Large,2022-06-14
12901,Sushma Gupta,Female,32,"82, MG Road, Kalyan",+91-8725042621,Indian,Arrested,2021-10-20
12902,Rajesh Shah,Male,55,"67, Shivaji Marg, Lucknow",+91-7609526676,Indian,Arrested,2022-06-08
12903,Geeta Patel,Female,61,"670, Patel Colony, Nashik",+91-7966289474,Indian,Arrested,2019-08-29
12904,Seema Verma,Female,39,"851, MG Road, Nashik",+91-8581374536,Indian,Absconding,2020-10-09
12905,Nisha Iyer,Female,51,"796, Nehru Street, Faridabad",+91-8688310497,Indian,Absconding,2022-06-15
12906,Seema Sharma,Female,28,"557, Shivaji Marg, Surat",+91-9978410381,Indian,Arrested,2019-03-29
12907,Naveen Pandey,Male,28,"927, Gandhi Nagar, Rajkot",+91-9121314914,Indian,Arrested,2019-07-08
12908,Naveen Reddy,Male,37,"587, Gandhi Nagar, Agra",+91-7096874746,Indian,Acquitted,2020-10-24
12909,Vikram Kumar,Male,39,"119, Gandhi Nagar, Srinagar",+91-8805373059,Indian,Acquitted,2021-12-21
12910,Sunil Pillai,Male,50,"271, Gandhi Nagar, Kalyan",+91-9411234848,Pakistani,Convicted,2023-04-01
12911,Ravi Iyer,Male,62,"809, Patel Colony, Bhopal",+91-7391401488,Indian,Acquitted,2021-03-03
12912,Asha Reddy,Female,31,"323, Nehru Street, Pune",+91-9784921023,Sri Lankan,At Large,2019-04-21
12913,Pradeep Kumar,Male,62,"282, Gandhi Nagar, Vasai",+91-8667927040,Indian,Acquitted,2021-08-14
12914,Meena Bose,Female,26,"968, Nehru Street, Agra",+91-9324751244,Indian,At Large,2022-12-15
12915,Seema Pillai,Female,59,"32, MG Road, Vasai",+91-7794935242,Indian,Acquitted,2019-10-30
12916,Dinesh Verma,Male,25,"263, Patel Colony, Chennai",+91-8980759511,Indian,Convicted,2023-02-05
12917,Kiran Pillai,Male,22,"859, Patel Colony, Ghaziabad",+91-7037721213,Indian,Convicted,2019-08-21
12918,Asha Mehta,Female,42,"318, Patel Colony, Bhopal",+91-7185001315,Indian,At Large,2019-06-01
12919,Usha Pillai,Female,40,"611, Shivaji Marg, Ahmedabad",+91-7360346295,Indian,At Large,2022-11-30
12920,Neha Mishra,Female,61,"579, MG Road, Jaipur",+91-7732714491,Indian,Absconding,2022-11-08
12921,Neha Shah,Female,24,"671, Patel Colony, Rajkot",+91-8568131069,Sri Lankan,Acquitted,2020-12-14
12922,Sanjay Pillai,Male,26,"649, Nehru Street, Kanpur",+91-8652402467,Indian,Arrested,2022-04-01
12923,Pradeep Kumar,Male,32,"880, Gandhi Nagar, Srinagar",+91-9346797259,Indian,At Large,2019-10-17
12924,Geeta Patel,Female,64,"338, MG Road, Nagpur",+91-7287703818,Indian,At Large,2021-09-14
12925,Priya Bose,Female,44,"384, Nehru Street, Varanasi",+91-7613183121,Indian,At Large,2022-06-23
12926,Pradeep Mishra,Male,35,"698, MG Road, Chennai",+91-9759856391,Indian,At Large,2020-06-27
12927,Deepak Mehta,Male,51,"476, Patel Colony, Bhopal",+91-8155592852,Indian,Absconding,2023-03-02
12928,Rani Mehta,Female,26,"381, Shivaji Marg, Rajkot",+91-7516164848,Indian,Acquitted,2022-01-15
12929,Dinesh Nair,Male,58,"578, Patel Colony, Faridabad",+91-8507003345,Indian,Acquitted,2023-09-07
12930,Rajesh Pillai,Male,39,"20, Gandhi Nagar, Faridabad",+91-8382635399,Bangladeshi,Acquitted,2021-01-16
12931,Rajesh Kumar,Male,59,"909, Shivaji Marg, Agra",+91-9352676768,Nepali,Absconding,2022-11-01
12932,Sanjay Reddy,Male,39,"963, Patel Colony, Patna",+91-7860495072,Indian,Arrested,2020-05-21
12933,Padma Reddy,Female,53,"667, MG Road, Mumbai",+91-9061385469,Indian,Acquitted,2023-09-19
12934,Ravi Patel,Male,28,"994, Gandhi Nagar, Bangalore",+91-7418910343,Indian,At Large,2022-03-20
12935,Amit Verma,Male,62,"420, Nehru Street, Indore",+91-9373434942,Pakistani,Arrested,2019-04-10
12936,Rani Mehta,Female,40,"666, MG Road, Nashik",+91-7500042403,Bangladeshi,Acquitted,2020-04-27
12937,Divya Tiwari,Female,24,"516, Nehru Street, Indore",+91-8118447369,Bangladeshi,Absconding,2020-02-03
12938,Rajesh Singh,Male,55,"732, Nehru Street, Visakhapatnam",+91-7563705361,Indian,At Large,2021-10-21
12939,Ravi Das,Male,58,"139, Nehru Street, Faridabad",+91-8967342011,Sri Lankan,Arrested,2021-02-18
12940,Divya Kumar,Female,62,"837, MG Road, Ghaziabad",+91-9264056416,Indian,Convicted,2020-11-03
12941,Neha Iyer,Female,36,"974, MG Road, Kanpur",+91-9505575134,Indian,Absconding,2020-03-08
12942,Kavita Rao,Female,18,"15, Patel Colony, Delhi",+91-7411298618,Indian,Arrested,2023-12-11
12943,Deepak Shah,Male,37,"789, Patel Colony, Thane",+91-9198502918,Nepali,Absconding,2021-12-29
12944,Padma Chopra,Female,45,"623, MG Road, Rajkot",+91-8341814113,Indian,Absconding,2023-12-05
12945,Vikram Gupta,Male,38,"188, MG Road, Kanpur",+91-7126361267,Indian,Absconding,2019-07-22
12946,Naveen Iyer,Male,40,"842, Nehru Street, Srinagar",+91-7907676673,Indian,At Large,2023-04-26
12947,Vinod Chopra,Male,64,"31, Patel Colony, Varanasi",+91-8866517309,Indian,Acquitted,2019-09-08
12948,Rajesh Mehta,Male,19,"731, Patel Colony, Lucknow",+91-9844356662,Indian,Absconding,2022-05-10
12949,Vikram Tiwari,Male,34,"768, Patel Colony, Bangalore",+91-9416308242,Indian,At Large,2022-05-17
12950,Anita Iyer,Female,34,"907, Gandhi Nagar, Thane",+91-7126801577,Indian,Convicted,2021-05-20
12951,Ajay Shah,Male,47,"230, Gandhi Nagar, Vasai",+91-7619060718,Indian,Arrested,2022-05-20
12952,Amit Singh,Male,29,"871, Gandhi Nagar, Srinagar",+91-9527837122,Indian,Convicted,2019-04-12
12953,Kavita Pandey,Female,46,"903, Nehru Street, Kalyan",+91-8443484345,Nepali,Arrested,2022-11-14
12954,Anita Das,Female,24,"97, Gandhi Nagar, Agra",+91-8834023213,Indian,At Large,2019-03-23
12955,Vinod Pandey,Male,60,"655, Shivaji Marg, Delhi",+91-9939692521,Indian,Arrested,2020-08-06
12956,Asha Sharma,Female,61,"755, Shivaji Marg, Vasai",+91-9523371834,Indian,At Large,2023-12-02
12957,Kavita Nair,Female,50,"810, MG Road, Mumbai",+91-8386590824,Indian,At Large,2020-04-25
12958,Rahul Tiwari,Male,33,"59, Gandhi Nagar, Nashik",+91-9862480683,Indian,Absconding,2020-07-10
12959,Kavita Patel,Female,44,"393, Nehru Street, Surat",+91-9779373020,Indian,At Large,2021-04-12
